"talk.edits","words.added","editors","talk.density","talk.diameter","talk.clustering.coef","talk.kcore.gt.2","days.from.start.to.end","days.from.half.to.end","founding.date"
45,403573,121,0.0584615384615385,4,0.1875,0.307692307692308,1443,110,"2004-11-11 23:33:14"
8,105245,22,0.5,2,0,0,11,2,"2007-01-07 17:17:14"
0,140542,140,NA,0,NA,NA,75,34,"2006-08-20 23:31:02"
62,192444,51,0.0580645161290323,5,0.185328185328185,0.290322580645161,296,1,"2007-05-14 11:40:31"
43,303659,77,0.125,4,0.311111111111111,0.470588235294118,367,102,"2006-07-31 01:06:31"
192,419656,10,0.5,1,NA,0,1153,23,"2005-09-19 17:20:47"
99,149113,53,0.161538461538462,4,0.581043956043956,0.846153846153846,423,125,"2004-11-11 23:33:14"
8,96694,6,0.5,2,0.6,0.75,14,9,"2006-09-15 09:21:16"
661,26549,110,0.107539450613676,4,0.343636363636364,0.830508474576271,465,1,"2004-11-11 23:33:14"
64,57285,86,0.12,4,0.422818791946309,0.48,92,64,"2007-04-13 23:54:33"
24,325695,28,0.452380952380952,3,0.685714285714286,1,410,14,"2007-08-07 07:51:39"
22,95762,3,0.416666666666667,2,0.6,0,11,0,"2008-09-07 23:48:17"
78,230116,184,0.0775978407557355,4,0.606965174129353,0.692307692307692,106,53,"2008-04-07 09:57:26"
42,502228,70,0.166666666666667,3,0.535031847133758,0.6875,42,11,"2007-02-21 18:18:02"
0,323307,5,NA,0,NA,NA,23,4,"2006-05-22 14:57:11"
11,41119,21,0.133333333333333,2,0,0,382,273,"2008-07-17 02:30:18"
66,80119,63,0.0274509803921569,2,0.0546448087431694,0.156862745098039,19,6,"2009-01-19 22:05:15"
106,133975,42,0.127705627705628,2,0.347181008902077,0.590909090909091,142,74,"2006-05-04 05:17:04"
11,154883,110,0.4,2,0.8,0.8,385,217,"2006-08-03 14:37:25"
0,206661,4,NA,0,NA,NA,25,4,"2007-01-28 07:27:33"
15,217357,53,0.232142857142857,2,1,0.5,588,5,"2008-01-30 21:41:09"
71,235841,147,0.230769230769231,3,0.490909090909091,0.615384615384615,368,127,"2006-10-27 07:56:01"
14,720962,22,0.5,2,0,0,325,12,"2004-11-11 23:33:14"
21,188040,89,0.133333333333333,3,0.272727272727273,0,47,44,"2009-06-16 02:58:32"
14,105480,32,0.19047619047619,2,0.5,0,58,46,"2008-10-13 22:01:07"
22,83005,225,0.155555555555556,2,0.681818181818182,0.7,326,63,"2008-03-27 21:59:05"
55,85618,105,0.169590643274854,4,0.683544303797468,0.631578947368421,197,20,"2008-12-22 18:07:11"
6,257166,53,0.5,1,1,1,94,55,"2005-02-17 02:20:50"
38,139698,62,0.136363636363636,3,0.230769230769231,0,338,166,"2008-04-15 08:18:26"
30,121672,181,0.173076923076923,2,0.72,0.538461538461538,1426,639,"2004-11-11 23:33:14"
3,107627,11,0.166666666666667,1,NA,0,126,63,"2008-05-05 10:27:14"
20,123173,238,0.113636363636364,1,1,0.416666666666667,233,194,"2006-05-27 09:09:23"
5,81299,20,0.15,1,0,0,34,14,"2009-04-17 10:22:10"
2,50620,14,NA,0,NA,NA,9,4,"2006-03-28 09:15:01"
589,74614,207,0.00503875968992248,4,0.0271822668068926,0.127536231884058,371,16,"2007-03-09 06:48:22"
19,75354,220,0.35,2,1,0.6,623,77,"2005-06-01 21:44:58"
18,76144,20,0.285714285714286,2,0.538461538461538,0.625,241,25,"2006-09-05 12:56:43"
84,53420,239,0.142857142857143,4,0.376425855513308,0.571428571428571,689,16,"2005-03-08 13:10:08"
4,71185,10,0.333333333333333,2,0,0,3,0,"2009-08-11 20:33:30"
53,373427,3,1,1,NA,0,157,116,"2007-01-23 05:49:44"
123,168012,78,0.0832147937411095,4,0.399113082039911,0.447368421052632,180,123,"2007-04-10 00:32:49"
1,560048,2,0.5,1,NA,0,5,3,"2007-05-05 03:48:28"
93,251805,114,0.124505928853755,3,0.314447592067989,0.521739130434783,138,2,"2005-10-09 10:57:56"
170,99623,144,0.0691919191919192,5,0.33498023715415,0.622222222222222,1034,25,"2004-11-08 00:56:43"
3,173413,15,0.5,1,1,0,50,31,"2009-10-10 22:52:02"
26,108304,77,0.196969696969697,3,0.533333333333333,0.75,741,116,"2004-11-11 23:33:14"
81,182168,124,0.0681511470985155,5,0.390909090909091,0.564102564102564,928,132,"2004-09-18 14:56:27"
0,46466,317,NA,0,NA,NA,982,248,"2004-01-08 13:18:49"
13,329042,17,0.214285714285714,3,0.6,0.428571428571429,172,14,"2008-07-19 16:22:20"
42,75184,125,0.0905797101449275,5,0.603260869565217,0.583333333333333,661,11,"2007-08-27 23:01:51"
121,127214,86,0.0923076923076923,4,0.416058394160584,0.461538461538462,515,79,"2004-11-11 23:33:14"
18,66831,30,0.102564102564103,2,0.666666666666667,0.307692307692308,1161,37,"2006-04-28 16:00:48"
157,2888783,113,0.0683080340614587,4,0.353171155516942,0.932432432432432,686,337,"2005-02-17 05:48:29"
4,12860726,9,0.2,2,0,0,43,29,"2007-12-02 13:50:03"
10,426874,312,0.5,1,NA,0,127,1,"2007-06-26 15:47:36"
69,185775,181,0.126482213438735,4,0.58102766798419,0.782608695652174,482,59,"2005-12-20 14:49:04"
89,170826,175,0.128787878787879,5,0.608866995073892,0.818181818181818,723,242,"2004-11-11 23:33:14"
20,144061,107,0.136363636363636,3,0.439024390243902,0.333333333333333,434,264,"2007-11-24 06:25:06"
7,155296,65,0.2,1,1,0,91,47,"2008-09-28 23:58:09"
123,212205,24,0.173202614379085,2,0.321428571428571,0.555555555555556,137,17,"2008-03-13 19:54:05"
163,691945,120,0.15,1,0,0,1153,92,"2005-07-29 21:14:48"
64,42644,52,0.224358974358974,3,0.432692307692308,0.615384615384615,52,30,"2009-10-25 19:20:18"
16,107084,64,0.133333333333333,3,0.666666666666667,0.3,600,100,"2007-08-09 22:31:49"
13,236927,84,0.194444444444444,3,0.789473684210526,0.555555555555556,475,90,"2007-08-09 22:31:49"
28,164269,24,0.3,1,1,0.5,156,120,"2008-03-25 20:42:10"
17,120097,4,0.5,1,NA,0,87,36,"2009-03-31 00:47:55"
4,158039,35,0.15,2,0,0,268,104,"2008-04-02 19:02:08"
2,148219,9,0.5,1,NA,0,209,14,"2008-08-08 20:16:18"
6,362703,157,0.2,1,1,0,209,94,"2008-06-20 17:30:09"
0,10803,8,NA,0,NA,NA,113,45,"2008-01-22 12:12:19"
4,165296,182,0.5,1,NA,0,312,17,"2007-08-07 07:51:39"
18,50574,60,0.166666666666667,2,0.692307692307692,0.7,1,0,"2009-04-13 19:10:51"
2,41250,18,1,1,NA,0,5,3,"2008-04-11 23:47:11"
9,109646,101,0.1,1,NA,0,122,96,"2007-07-16 06:14:46"
3,216964,9,0.166666666666667,1,NA,0,64,33,"2007-10-04 19:28:52"
4,550072,98,0.5,1,NA,0,171,94,"2007-04-14 17:46:50"
65,309701,32,0.21969696969697,3,0.428571428571429,0.583333333333333,0,0,"2006-08-27 10:34:20"
9,121231,55,0.333333333333333,3,0.631578947368421,0.666666666666667,93,78,"2008-03-21 22:05:06"
10,174043,126,0.142857142857143,1,1,0,148,14,"2009-01-16 00:03:18"
42,313716,163,0.05,3,0.290322580645161,0.19047619047619,33,12,"2009-04-01 00:01:30"
4,74299,229,0.5,1,NA,0,75,28,"2009-07-03 07:10:17"
47,259082,107,0.103448275862069,3,0.526645768025078,0.482758620689655,645,20,"2007-03-25 22:45:30"
324,205755,267,0.0349206349206349,6,0.24426694150992,0.373626373626374,317,50,"2008-02-08 19:41:13"
62,199549,130,0.230769230769231,3,0.496815286624204,0.785714285714286,169,38,"2007-09-01 20:54:32"
2,262671,52,0.5,1,NA,0,190,86,"2008-03-12 22:35:05"
224,279909,23,0.3,2,1,0.6,1629,2,"2004-04-20 12:22:55"
0,244552,127,NA,0,NA,NA,1324,282,"2004-10-15 08:35:48"
1,316431,248,0.5,1,NA,0,804,50,"2006-04-13 16:24:49"
8,25000,6,0.2,2,0.6,0,268,1,"2008-12-06 04:04:11"
33,130014,85,0.0652173913043478,2,0.166666666666667,0.217391304347826,535,526,"2007-12-11 04:00:12"
19,188332,192,0.466666666666667,2,0.631578947368421,0.666666666666667,1449,41,"2004-01-09 14:29:17"
0,88135,5,NA,0,NA,NA,242,0,"2007-01-03 21:38:22"
14,458163,19,0.3,2,1,0.5,155,122,"2007-06-30 23:43:56"
0,244717,340,NA,0,NA,NA,1032,0,"2004-09-14 12:07:55"
43,73014,40,0.131868131868132,3,0.287671232876712,0.357142857142857,226,119,"2007-10-02 02:46:39"
1,723989,325,NA,0,NA,NA,334,195,"2007-02-25 15:33:14"
1,132737,2,NA,0,NA,NA,45,6,"2007-07-29 13:36:27"
308,119799,45,0.115966386554622,3,0.298050139275766,0.742857142857143,642,17,"2007-08-27 23:01:51"
12,727495,22,0.133333333333333,3,0.25,0.3,55,49,"2008-12-30 13:08:10"
5,235848,32,0.583333333333333,2,0.6,0.75,377,179,"2007-07-22 23:23:49"
7,453046,189,0.333333333333333,2,0,0,918,30,"2006-06-20 03:31:05"
328,19113,69,0.0952380952380952,3,0.127659574468085,0.266666666666667,80,56,"2008-05-20 09:25:11"
32,175192,28,0.244444444444444,3,0.521739130434783,0.7,477,314,"2007-08-15 15:58:33"
3,176451,149,0.15,2,0,0,694,140,"2007-07-31 09:14:58"
1,600521,333,0.5,1,NA,0,851,34,"2006-02-12 02:02:58"
27,101051,149,0.0984848484848485,2,0.375,0.25,337,95,"2007-08-15 20:51:27"
8,52342,27,0.5,2,0,0,47,24,"2008-10-22 09:40:59"
22,133691,20,1,1,NA,0,487,154,"2007-04-11 04:32:14"
42,85017,30,0.388888888888889,2,0.887323943661972,0.666666666666667,90,26,"2008-01-16 14:19:05"
37,527419,60,0.183333333333333,4,0.520661157024793,0.6875,563,102,"2004-11-11 23:33:14"
40,69706,82,0.589285714285714,3,0.828571428571429,1,101,57,"2009-07-20 18:30:41"
101,246722,198,0.0752688172043011,4,0.513368983957219,0.548387096774194,1410,490,"2004-11-11 23:33:14"
7,311834,57,0.107142857142857,1,0,0,70,28,"2008-05-01 01:48:51"
27,75542,21,0.35,3,0.428571428571429,0.6,251,68,"2007-06-14 18:24:21"
8,122429,187,0.3,2,0.428571428571429,0,1229,141,"2004-10-10 15:29:46"
1,431999,154,NA,0,NA,NA,1480,3,"2004-05-20 04:49:05"
7,169208,70,0.25,1,NA,0,420,16,"2007-07-09 18:05:10"
55,848529,123,0.0612648221343874,4,0.0810810810810811,0.217391304347826,730,66,"2006-03-24 18:55:03"
77,92800,54,0.433333333333333,2,0.725806451612903,0.9,6,2,"2009-06-25 19:54:03"
174,135424,158,0.00860566448801743,2,0.00725354434553248,0.0441176470588235,143,69,"2006-11-16 08:14:44"
196,102441,127,0.00978100393700787,3,0.00920480695474303,0.09375,33,13,"2007-05-22 16:28:13"
116,209418,271,0.0458937198067633,4,0.378839590443686,0.434782608695652,216,182,"2007-05-15 15:44:20"
46,100196,119,0.101307189542484,4,0.661764705882353,0.555555555555556,513,188,"2008-03-13 19:54:05"
25,183195,95,0.075,2,0.45,0,359,160,"2008-01-09 22:50:51"
19,88852,32,0.3,3,0,0,36,14,"2005-04-06 11:21:31"
88,519821,142,0.0650793650793651,3,0.267857142857143,0.388888888888889,762,451,"2004-11-11 23:33:14"
128,67404,93,0.0151061173533084,3,0.0404210526315789,0.133333333333333,86,15,"2007-07-10 01:55:20"
128,173936,99,0.0502114164904863,4,0.281045751633987,0.363636363636364,730,86,"2004-11-11 23:33:14"
31,128873,85,0.272727272727273,3,0.529411764705882,0.75,300,67,"2006-07-05 12:04:43"
82,322296,92,0.128571428571429,4,0.410377358490566,0.619047619047619,20,17,"2008-08-07 18:15:11"
1,3229800,16,0.5,1,NA,0,96,13,"2008-01-05 19:17:24"
19,184467,68,0.166666666666667,2,0.375,0,971,58,"2006-03-07 19:20:21"
67,132548,97,0.152380952380952,4,0.432432432432433,0.4,1475,149,"2004-06-25 02:45:43"
102,1089526,45,0.196428571428571,2,0.5,0.375,669,205,"2007-04-23 10:45:58"
82,181408,51,0.254545454545455,3,0.318181818181818,0.636363636363636,465,99,"2004-11-11 23:33:14"
68,35435,99,0.16025641025641,4,0.461538461538462,0.384615384615385,262,126,"2009-01-17 10:51:44"
16,69434,115,0.115384615384615,2,0.9,0.357142857142857,597,22,"2008-01-04 23:32:14"
0,66950,14,NA,0,NA,NA,106,55,"2006-06-18 18:55:24"
47,61161,10,0.25,3,0.4,0.666666666666667,37,5,"2008-11-21 02:16:04"
53,91886,43,0.0497835497835498,2,0.0173410404624277,0,245,34,"2007-10-07 13:35:56"
107,566184,53,0.275641025641026,3,0.592814371257485,0.846153846153846,32,20,"2009-07-03 18:19:45"
74,127535,25,0.234848484848485,3,0.42,0.666666666666667,209,65,"2008-02-15 08:48:15"
91,250726,17,0.428571428571429,3,0.786885245901639,0.75,271,17,"2007-11-02 11:25:04"
3,98892,54,0.5,1,NA,0,15,5,"2008-04-12 13:36:08"
35,78978,123,0.205882352941176,4,0.729083665338645,0.764705882352941,601,47,"2007-07-29 19:12:25"
14,106507,57,0.21969696969697,3,0.725806451612903,0.833333333333333,248,76,"2006-04-01 09:53:11"
11,54881,28,0.233333333333333,3,0.926470588235294,0.6,402,325,"2008-06-20 03:22:06"
673,143099,46,0.14349376114082,3,0.407875185735513,0.705882352941177,636,6,"2007-08-27 23:01:51"
69,84336,60,0.0603448275862069,5,0.144,0.379310344827586,266,9,"2006-04-01 05:38:21"
48,119151,51,0.302197802197802,3,0.708487084870849,0.785714285714286,214,13,"2007-12-06 20:28:05"
18,72889,37,0.261904761904762,4,0.428571428571429,0.428571428571429,8,2,"2005-08-02 04:57:08"
4,228977,7,0.5,1,1,0,3,1,"2007-09-28 04:38:46"
7,136206,11,0.233333333333333,2,0.3,0,69,0,"2006-02-07 15:29:59"
0,37182,94,NA,0,NA,NA,932,639,"2004-05-27 06:11:38"
9,134022,23,0.35,2,0.375,0,53,26,"2006-08-23 20:33:28"
8,46113,16,0.214285714285714,1,1,0.571428571428571,740,94,"2007-08-09 22:31:49"
0,197311,104,NA,0,NA,NA,689,138,"2005-09-06 13:03:41"
1,469678,10,0.5,1,NA,0,42,19,"2009-01-24 22:18:19"
2,416703,14,1,1,NA,0,17,9,"2008-10-29 16:47:12"
1,329057,11,0.5,1,NA,0,360,1,"2007-11-01 19:30:06"
3,204027,260,NA,0,NA,NA,420,20,"2005-08-26 14:05:04"
61,114960,16,0.1,2,0.142857142857143,0.25,56,12,"2008-07-05 06:05:12"
16,79413,69,0.357142857142857,3,0.65625,0.714285714285714,563,3,"2007-01-01 22:42:47"
41,117752,88,0.0984848484848485,3,0.4,0.25,800,641,"2006-10-04 17:13:31"
27,139209,121,0.0736842105263158,2,0.463235294117647,0.3,239,74,"2004-11-11 23:33:14"
4,275981,16,0.2,1,1,0,198,42,"2008-12-06 04:00:11"
0,51663,354,NA,0,NA,NA,1043,141,"2004-03-10 02:44:45"
0,587043,222,NA,0,NA,NA,176,82,"2004-01-01 09:44:47"
3,675554,27,0.5,1,1,0,622,7,"2007-03-08 23:05:36"
1,130710,47,0.5,1,NA,0,68,58,"2009-09-06 13:37:07"
18,250183,12,0.0984848484848485,2,0.0789473684210526,0.25,186,68,"2008-10-31 00:02:14"
158,76801,67,0.0637755102040816,3,0.262773722627737,0.530612244897959,110,79,"2006-12-16 16:03:12"
1,100513,3,0.5,1,NA,0,1,0,"2009-01-04 12:14:26"
64,215552,51,0.0285412262156448,2,0.0260586319218241,0.159090909090909,55,36,"2007-06-12 00:28:34"
7,59153,21,0.833333333333333,2,1,1,144,1,"2004-11-11 23:33:14"
2,109488,13,0.5,1,NA,0,46,22,"2009-10-08 17:24:30"
11,78271,72,0.366666666666667,3,0.666666666666667,0.666666666666667,219,20,"2006-03-30 17:19:20"
28,226510,92,0.180952380952381,4,0.874285714285714,0.533333333333333,202,103,"2009-02-15 03:06:13"
2,42960,4,0.5,1,1,0,34,3,"2009-04-29 20:23:19"
0,56116,35,NA,0,NA,NA,298,23,"2006-06-21 22:39:11"
164,865663,32,0.175324675324675,4,0.432372505543237,0.818181818181818,700,7,"2004-11-11 23:33:14"
11,260941,28,0.45,3,0.8,0.8,504,3,"2007-08-09 22:31:49"
10,151834,47,0.339285714285714,2,0.863013698630137,1,704,36,"2004-12-21 05:40:56"
12,95813,42,0.142857142857143,2,0,0,1181,265,"2004-11-11 23:33:14"
5,52240,10,0.5,1,NA,0,75,22,"2009-05-22 19:05:35"
82,116191,65,0.0653409090909091,3,0.322250639386189,0.484848484848485,726,107,"2007-08-27 23:01:51"
263,56012,18,0.368131868131868,3,0.614840989399293,0.928571428571429,57,39,"2009-08-06 16:33:07"
34,61386,83,0.209090909090909,2,0.5,0.727272727272727,188,5,"2008-05-11 19:07:10"
56,106270,56,0.139473684210526,3,0.465753424657534,0.65,1185,55,"2005-11-11 20:50:09"
41,205065,74,0.0947712418300654,3,0.120805369127517,0.333333333333333,517,171,"2005-06-16 02:32:48"
18,144188,62,0.142857142857143,2,0.75,0,549,130,"2007-07-08 03:09:58"
83,106760,93,0.183006535947712,4,0.473684210526316,0.833333333333333,7,3,"2006-05-26 21:25:39"
2,87416,19,0.166666666666667,1,NA,0,97,40,"2009-08-02 00:40:18"
152,80331,156,0.00819212209628549,3,0.00272820279640787,0.0522388059701493,401,53,"2007-08-09 22:31:49"
4,60430,12,0.333333333333333,2,0.6,0,464,1,"2007-08-09 22:31:49"
143,102287,136,0.0105398091439966,5,0.0117167600611309,0.092436974789916,61,18,"2008-03-14 21:55:06"
32,57888,38,0.0868421052631579,3,0.165745856353591,0.35,41,31,"2007-08-21 20:38:40"
79,91982,107,0.0960144927536232,4,0.417857142857143,0.5,412,70,"2006-01-30 00:37:11"
19,29176,19,0.166666666666667,3,0.521739130434783,0.4,497,20,"2008-02-23 18:48:05"
21,209422,17,0.533333333333333,3,0.882352941176471,0.833333333333333,99,37,"2008-02-22 23:22:15"
2,222882,8,0.5,1,NA,0,1436,0,"2004-11-11 23:33:14"
11,560573,645,0.5,2,0,0,798,184,"2004-08-11 14:17:31"
126,39993,100,0.0785714285714286,5,0.376470588235294,0.555555555555556,167,8,"2007-02-28 22:26:12"
1,174219,40,0.5,1,NA,0,983,233,"2004-01-05 16:55:31"
310,150928,35,0.128333333333333,3,0.264285714285714,0.64,175,29,"2007-09-29 19:21:36"
26,140888,172,0.154166666666667,2,0.69364161849711,0.5,766,337,"2004-11-11 23:33:14"
45,156857,167,0.0738095238095238,4,0.315789473684211,0.333333333333333,1632,173,"2004-11-11 23:33:14"
0,106739,776,NA,0,NA,NA,381,132,"2004-01-06 05:34:52"
118,77654,85,0.0240112994350282,4,0.0457848837209302,0.116666666666667,355,162,"2006-05-27 16:03:50"
667,101947,380,0.0137793176972281,6,0.143251022572338,0.577380952380952,486,211,"2007-05-01 06:23:05"
91,86244,30,0.062807881773399,3,0.105140186915888,0.310344827586207,135,55,"2008-01-06 22:30:27"
8,110138,39,0.25,2,0,0,70,19,"2009-09-23 01:59:15"
404,107633,31,0.136636636636637,3,0.400763358778626,0.702702702702703,176,4,"2006-10-05 13:47:29"
3,52496,6,0.5,1,NA,0,153,9,"2009-06-21 17:56:05"
0,285966,76,NA,0,NA,NA,352,136,"2006-01-09 15:56:28"
26,407004,30,0.153846153846154,3,0.75,0.538461538461538,1464,33,"2004-11-11 23:33:14"
10,130969,30,0.35,3,0.545454545454545,0,62,59,"2007-05-18 06:14:09"
3,170762,76,0.5,1,1,0,216,112,"2008-03-13 22:56:05"
6,33555,11,0.833333333333333,2,1,1,14,2,"2007-08-28 12:23:43"
9,375691,103,0.166666666666667,1,NA,0,501,355,"2006-02-12 07:23:31"
226,97707,10,0.281818181818182,3,0.488372093023256,0.636363636363636,16,10,"2009-11-05 15:45:14"
122,157154,127,0.0164912280701754,4,0.0173775671406003,0.105263157894737,42,7,"2008-01-15 23:13:51"
115,178019,71,0.0563063063063063,3,0.161904761904762,0.432432432432433,62,34,"2005-09-22 08:18:46"
50,69421,68,0.180952380952381,4,0.594900849858357,0.761904761904762,776,25,"2007-08-09 22:31:49"
29,235525,33,0.357142857142857,3,0.576923076923077,0.857142857142857,452,39,"2004-11-11 23:33:14"
33,182530,35,0.136363636363636,2,0.48,0.333333333333333,376,6,"2006-03-16 13:42:50"
142,302249,117,0.0467532467532468,4,0.218068535825545,0.392857142857143,313,37,"2004-11-11 23:33:14"
30,698205,67,0.2,3,0.69620253164557,0.625,60,58,"2009-02-24 11:19:11"
19,229168,76,0.121794871794872,2,1,0.615384615384615,657,11,"2007-08-09 22:31:49"
78,75711,62,0.0988142292490119,3,0.34982332155477,0.434782608695652,873,730,"2006-03-22 18:03:51"
69,148447,184,0.0906432748538012,5,0.2625,0.421052631578947,4,2,"2007-04-07 07:24:23"
3,575216,22,0.5,1,1,0,293,1,"2007-08-11 20:28:45"
75,79821,38,0.119883040935673,2,0.221674876847291,0.473684210526316,69,17,"2006-01-09 15:56:28"
402,85699,138,0.086734693877551,4,0.310020876826722,0.693877551020408,481,111,"2007-10-14 17:17:51"
1,430693,5,0.5,1,NA,0,35,20,"2008-09-21 23:12:00"
20,79677,128,0.0514705882352941,1,0.857142857142857,0,649,81,"2007-08-09 22:31:49"
0,91657,15,NA,0,NA,NA,120,13,"2007-04-07 10:32:42"
44,439823,148,0.0849802371541502,5,0.386363636363636,0.347826086956522,719,127,"2007-05-19 11:34:52"
7,166820,95,0.2,1,1,0,558,38,"2007-08-09 22:31:49"
103,137956,72,0.0260081823495032,3,0.0438247011952191,0.203389830508475,34,19,"2007-04-04 01:04:11"
60,302544,68,0.0769230769230769,3,0.375,0.333333333333333,1541,123,"2004-11-11 23:33:14"
24,619617,57,0.108974358974359,2,0.209302325581395,0.230769230769231,416,2,"2007-08-09 22:31:49"
68,292795,169,0.130718954248366,4,0.615384615384615,0.666666666666667,1131,576,"2004-11-11 23:33:14"
13,110501,34,0.177777777777778,2,0.620689655172414,0.6,403,49,"2008-05-16 20:43:07"
10,1925721,52,0.166666666666667,2,0,0,19,8,"2007-01-06 02:20:30"
38,290172,157,0.102631578947368,4,0.630252100840336,0.55,1124,246,"2004-11-11 23:33:14"
37,107816,71,0.0631578947368421,2,0.0909090909090909,0.15,142,112,"2007-09-28 03:38:35"
116,253854,137,0.0845665961945032,4,0.527352297592998,0.568181818181818,357,202,"2008-05-16 21:51:08"
59,56332,67,0.0503003003003003,3,0.153952843273232,0.297297297297297,177,20,"2007-11-08 19:08:58"
218,63198,56,0.103948896631823,4,0.433734939759036,0.595238095238095,338,36,"2007-08-09 22:31:49"
161,173359,88,0.0499773857982813,5,0.357912178956089,0.522388059701492,124,75,"2007-07-16 01:42:45"
156,189032,34,0.053781512605042,2,0.111801242236025,0.285714285714286,136,28,"2008-04-04 00:17:09"
90,547554,56,0.166666666666667,4,0.507462686567164,0.611111111111111,324,71,"2007-09-16 17:59:43"
29,50281,13,0.236363636363636,3,0.457627118644068,0.636363636363636,22,8,"2008-03-24 23:58:06"
1,201717,2,0.5,1,NA,0,9,5,"2009-12-18 16:54:38"
103,298680,82,0.0724358974358974,6,0.424285714285714,0.625,634,62,"2007-11-26 04:00:23"
86,66716,92,0.0257619738751814,3,0.0469879518072289,0.113207547169811,116,26,"2007-07-18 17:59:24"
81,390477,34,0.1625,3,0.496240601503759,0.5625,179,80,"2008-10-09 21:48:11"
74,159142,115,0.0862068965517241,6,0.304511278195489,0.5,1098,415,"2004-11-11 23:33:14"
137,114620,63,0.221428571428571,4,0.61139896373057,0.714285714285714,88,15,"2006-06-16 08:58:08"
52,243354,105,0.106060606060606,4,0.610778443113772,0.363636363636364,399,322,"2005-03-15 04:51:29"
4,101119,18,0.2,1,1,0,535,165,"2008-03-13 19:50:54"
44,50361,135,0.10952380952381,5,0.660377358490566,0.523809523809524,319,19,"2007-08-09 22:31:49"
40,74805,240,0.121428571428571,4,0.626865671641791,0.476190476190476,206,99,"2007-10-03 20:53:24"
465,42043,123,0.0614035087719298,4,0.33842188739096,0.539473684210526,433,17,"2007-11-20 06:05:04"
118,139878,77,0.121538461538462,3,0.471526195899772,0.615384615384615,513,60,"2008-03-13 19:54:05"
96,94139,70,0.106060606060606,4,0.424242424242424,0.454545454545454,687,73,"2007-04-13 16:19:26"
155,30421,61,0.212121212121212,3,0.589494163424125,0.590909090909091,696,38,"2006-10-28 19:50:57"
23,43920,98,0.263636363636364,3,0.75,0.636363636363636,2,1,"2009-02-13 02:20:18"
144,81607,105,0.0934343434343434,3,0.384435342305442,0.8,72,13,"2005-05-24 11:58:44"
124,79828,9,0.7,3,0.846153846153846,1,117,8,"2008-02-15 03:28:35"
137,296558,145,0.258333333333333,4,0.524663677130045,0.6875,1448,654,"2004-06-09 15:50:44"
194,243228,46,0.115079365079365,4,0.330661322645291,0.535714285714286,75,13,"2008-05-31 07:41:43"
96,114337,93,0.107142857142857,4,0.346590909090909,0.607142857142857,381,38,"2007-08-27 19:35:10"
29,175639,105,0.0842105263157895,2,0.823529411764706,0.55,421,171,"2008-03-13 19:50:54"
4,59450,19,0.833333333333333,2,1,1,397,3,"2007-08-09 22:31:49"
54,105967,39,0.245454545454545,4,0.521739130434783,0.636363636363636,345,42,"2004-11-11 23:33:14"
33,113996,51,0.307692307692308,4,0.764705882352941,0.769230769230769,310,17,"2008-02-22 23:16:05"
166,520998,75,0.0754936120789779,4,0.310344827586207,0.452380952380952,1258,42,"2004-11-11 23:33:14"
12,92872,80,0.233333333333333,2,0,0,437,80,"2004-11-11 23:33:14"
7,447262,11,1,1,NA,0,300,31,"2006-04-02 22:06:40"
62,187485,106,0.165441176470588,4,0.588235294117647,0.470588235294118,17,10,"2008-07-01 20:02:14"
15,192703,58,0.0952380952380952,1,0,0,15,14,"2009-06-03 18:31:48"
10,564676,40,0.214285714285714,1,1,0.571428571428571,484,20,"2008-03-13 20:58:09"
30,636157,125,0.281818181818182,3,0.768595041322314,0.636363636363636,202,105,"2008-04-01 16:24:11"
12,429468,76,0.232142857142857,1,1,0.625,567,16,"2004-11-11 23:33:14"
72,138985,144,0.0788177339901478,4,0.294429708222812,0.413793103448276,542,87,"2004-11-11 23:33:14"
10,66822,49,0.133333333333333,1,1,0.4,279,138,"2008-03-13 19:50:54"
29,339369,120,0.0816993464052288,4,0.191489361702128,0.222222222222222,657,128,"2007-08-09 22:31:49"
32,142069,63,0.108333333333333,4,0.352941176470588,0.25,532,41,"2007-12-16 06:30:04"
21,145442,134,0.0398550724637681,1,0.132352941176471,0,803,310,"2007-03-13 19:30:50"
7,315644,13,0.416666666666667,2,0.6,0,249,4,"2008-03-13 19:50:54"
0,578060,292,NA,0,NA,NA,1075,90,"2005-08-27 14:38:06"
197,25608,24,0.281045751633987,4,0.607361963190184,0.888888888888889,108,2,"2009-08-29 23:43:05"
1,40632,28,NA,0,NA,NA,4,3,"2007-11-05 19:16:03"
108,63670,177,0.0378401360544218,5,0.222390317700454,0.26530612244898,508,45,"2007-08-09 22:31:49"
10,136734,17,0.333333333333333,1,0,0,58,14,"2009-04-29 02:02:10"
26,64073,48,0.303571428571428,3,0.697674418604651,0.625,301,6,"2007-08-09 22:31:49"
37,490509,95,0.0735930735930736,3,0.144230769230769,0.318181818181818,1019,177,"2004-11-11 23:33:14"
100,159941,26,0.176190476190476,2,0.342281879194631,0.533333333333333,48,9,"2009-09-16 11:43:04"
51,145175,18,0.305555555555556,3,0.6,0.666666666666667,15,10,"2008-05-12 22:10:22"
32,22043,481,0.0344827586206896,2,0.0233463035019455,0,513,50,"2004-05-29 21:04:28"
56,216630,37,0.142857142857143,3,0.333333333333333,0.4,534,61,"2007-05-06 08:05:31"
80,80269,116,0.0482954545454545,2,0.0621468926553672,0.242424242424242,149,9,"2007-03-09 06:48:22"
